1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20221016" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
3464 1.2359386793792948E+010 9.9030858105377839E-001 2.7032394023907096E+000 1.7432087689652556E+000 3.5658348843413625E+000 7.7278161732563753E+000 5.6425425570947132E+000 2.1882387694238936E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040478959355E-001 6.1520583659225735E-005 1.1097899365763506E-002 5.3101450160784680E-003 2.5129238040324936E-003 9.5710644087274282E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8876827421057833E+001 5.0000000000000000E-001 2.9756055196524231E+000 0.0000000000000000E+000 4.1443979845574689E+006 8.2351677870719857E+002 1.9612417956983693E+007 -4.2394817993106471E-001 2.6999050652079974E+000 -7.6475989910705700E+000 2.7002314785103509E+000 -7.6475989910705700E+000 -7.6011895699408738E+000 1.5341080760915868E+000 3.4944473913157903E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8021131488684264E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1287495437712325E-009
3465 1.2359390357304274E+010 9.9030455744484314E-001 2.7033831610116379E+000 1.7433196570665368E+000 3.5658153799459544E+000 7.7278587486712054E+000 5.6426184671382149E+000 2.1882508999225358E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040477732104E-001 6.1520583735385313E-005 1.1097899280546752E-002 5.3101451134713448E-003 2.5129238040527534E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877015819410214E+001 5.0000000000000000E-001 2.9755995542118416E+000 0.0000000000000000E+000 4.1459939904058487E+006 8.2302736674572679E+002 1.9605847339646354E+007 -4.2614909408117435E-001 2.7000911508972218E+000 -7.6456303428025665E+000 2.7004157757336413E+000 -7.6456303428025665E+000 -7.5997197316971139E+000 1.5342933185191310E+000 3.4946414779026896E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7977536931464486E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1291135531963030E-009
3466 1.2359393840895130E+010 9.9030062175221290E-001 2.7033744711453522E+000 1.7432945459776583E+000 3.5658257630238221E+000 7.7279010146281859E+000 5.6426937126566843E+000 2.1882629247308593E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040476532108E-001 6.1520583810111589E-005 1.1097899197226447E-002 5.3101452086968632E-003 2.5129238040726212E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877199788235313E+001 5.0000000000000000E-001 2.9755937198163980E+000 0.0000000000000000E+000 4.1456426592003391E+006 8.2308488282187488E+002 1.9606161720442388E+007 -4.2189459034195348E-001 2.6999691209979049E+000 -7.6436747675729562E+000 2.7002970324873838E+000 -7.6436747675729562E+000 -7.5982744288258424E+000 1.5341750085037371E+000 3.4949687611668884E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8012110840656423E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1297803885396913E-009
3467 1.2359397299130177E+010 9.9029671499462402E-001 2.7034680151977488E+000 1.7433552501241749E+000 3.5658187969636628E+000 7.7279425256925292E+000 5.6427676975166836E+000 2.1882747476305482E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040475340672E-001 6.1520583884562574E-005 1.1097899114500386E-002 5.3101453032432903E-003 2.5129238040924049E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877382707735009E+001 5.0000000000000000E-001 2.9755879251437221E+000 0.0000000000000000E+000 4.1465201242914842E+006 8.2278610814174453E+002 1.9601861812389877E+007 -4.2009716967079147E-001 2.7001566036730940E+000 -7.6417551374146369E+000 2.7004857325312872E+000 -7.6417551374146369E+000 -7.5968563606317545E+000 1.5343621372715175E+000 3.4951666533731462E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7974885387384719E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1296969513026542E-009
3468 1.2359400738823658E+010 9.9029282778768168E-001 2.7035829193879657E+000 1.7434467759373027E+000 3.5658017601046534E+000 7.7279839674585595E+000 5.6428415348828880E+000 2.1882865470344019E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040474155343E-001 6.1520583958882722E-005 1.1097899032203679E-002 5.3101453972990752E-003 2.5129238041121434E-003 9.5710644087274282E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877564661038722E+001 5.0000000000000000E-001 2.9755821589056421E+000 0.0000000000000000E+000 4.1478392658782629E+006 8.2238865592718901E+002 1.9596599380230885E+007 -4.2042848632785967E-001 2.7002472802678206E+000 -7.6398384972450106E+000 2.7005760895959074E+000 -7.6398384972450106E+000 -7.5954458253097714E+000 1.5344537465714363E+000 3.4954787141599208E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8004381409997017E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1301027148622557E-009
3469 1.2359404162098604E+010 9.9028895728088351E-001 2.7037827241600270E+000 1.7435620989052369E+000 3.5657940498137015E+000 7.7280249890504589E+000 5.6429146670769796E+000 2.1882982334981889E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040472975464E-001 6.1520584033113125E-005 1.1097898950287963E-002 5.3101454909194913E-003 2.5129238041318473E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877745930911573E+001 4.9999999999999994E-001 2.9755764175426322E+000 0.0000000000000000E+000 4.1494998357599853E+006 8.2178571637584082E+002 1.9587509138522889E+007 -4.1848771131154960E-001 2.7004805708763211E+000 -7.6379418491162792E+000 2.7008106750129177E+000 -7.6379418491162792E+000 -7.5940427646254358E+000 1.5346867459850870E+000 3.4957099055354707E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7988589563297250E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1306444440741074E-009
3470 1.2359407581950420E+010 9.9028508782262148E-001 2.7039112910311385E+000 1.7436461302653488E+000 3.5657841758514235E+000 7.7280661424623114E+000 5.6429880066175313E+000 2.1883099531880745E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040471796585E-001 6.1520584107535987E-005 1.1097898868442459E-002 5.3101455844597268E-003 2.5129238041515923E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8877927023399522E+001 5.0000000000000000E-001 2.9755706793415020E+000 0.0000000000000000E+000 4.1507124458901114E+006 8.2137711080491886E+002 1.9581634872088876E+007 -4.1707969429637554E-001 2.7005802442767908E+000 -7.6360388496981635E+000 2.7009113439959260E+000 -7.6360388496981635E+000 -7.5926403570156129E+000 1.5347877167076860E+000 3.4959848615335615E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7997531521065117E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1314695692284435E-009
3471 1.2359410997915386E+010 9.9028122085459613E-001 2.7041294691868161E+000 1.7438071802377619E+000 3.5657581954041366E+000 7.7281070223516339E+000 5.6430609030064813E+000 2.1883216018067703E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040470618772E-001 6.1520584182141104E-005 1.1097898786673751E-002 5.3101456779122485E-003 2.5129238041713743E-003 9.5710644087274293E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8878108096346271E+001 5.0000000000000000E-001 2.9755649450417709E+000 0.0000000000000000E+000 4.1530300176705755E+006 8.2065378404430282E+002 1.9571723616967447E+007 -4.2015373248853516E-001 2.7008534291474109E+000 -7.6341490675820936E+000 2.7011819877630669E+000 -7.6341490675820936E+000 -7.5912386107371663E+000 1.5350597446293786E+000 3.4962265183623464E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7988788909787603E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1320280113374420E-009
3472 1.2359415097073343E+010 9.9027657642107270E-001 2.7045895664498811E+000 1.7440968185416263E+000 3.5657284005679699E+000 7.7281554045535730E+000 5.6431473025558487E+000 2.1883354075308674E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040469205169E-001 6.1520584272045290E-005 1.1097898688540043E-002 5.3101457900682292E-003 2.5129238041951981E-003 9.5710644087274304E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8878325764930743E+001 5.0000000000000000E-001 2.9755580614238504E+000 0.0000000000000000E+000 4.1571964335941197E+006 8.1923060254418647E+002 1.9550908361458343E+007 -4.2014155403519315E-001 2.7013960408711593E+000 -7.6319140256383058E+000 2.7017241985923626E+000 -7.6319140256383058E+000 -7.5895841499049084E+000 1.5356003065447354E+000 3.4965100370040308E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7978096671757807E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1330213599396608E-009
3473 1.2359420016062893E+010 9.9027099344496117E-001 2.7054109744343582E+000 1.7446616446715373E+000 3.5656513394991340E+000 7.7282123128361082E+000 5.6432491435295491E+000 2.1883516795138725E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040467508437E-001 6.1520584380468895E-005 1.1097898570755873E-002 5.3101459246826356E-003 2.5129238042239078E-003 9.5710644087274304E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8878587599405982E+001 4.9999999999999994E-001 2.9755497975174801E+000 0.0000000000000000E+000 4.1653261175728934E+006 8.1661064338454923E+002 1.9513855452081639E+007 -4.2352339157761709E-001 2.7023421858715491E+000 -7.6292877631260607E+000 2.7026670907791308E+000 -7.6292877631260607E+000 -7.5876483451986338E+000 1.5365414012901208E+000 3.4968691923302853E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7981853550893072E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1349843410250044E-009
3474 1.2359424123792677E+010 9.9026631630442596E-001 2.7057168008462504E+000 1.7448467842353086E+000 3.5656352263202220E+000 7.7282611257605760E+000 5.6433362627790649E+000 2.1883656003504335E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040466091160E-001 6.1520584471400091E-005 1.1097898472373718E-002 5.3101460371227519E-003 2.5129238042479701E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8878805830841003E+001 5.0000000000000000E-001 2.9755428914557429E+000 0.0000000000000000E+000 4.1680003275657785E+006 8.1568028895506393E+002 1.9500026700456578E+007 -4.2007326955520341E-001 2.7024586612036789E+000 -7.6270324546839916E+000 2.7027860687359575E+000 -7.6270324546839916E+000 -7.5859951084139734E+000 1.5366595353045605E+000 3.4972178822032879E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8005889294949213E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1386193297976566E-009
3475 1.2359427862662525E+010 9.9026205431942527E-001 2.7058444878954830E+000 1.7449465834083917E+000 3.5656172484959883E+000 7.7283059183082967E+000 5.6434161455059719E+000 2.1883783651024984E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040464800848E-001 6.1520584554491692E-005 1.1097898382810211E-002 5.3101461394841837E-003 2.5129238042699443E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879004421120158E+001 5.0000000000000000E-001 2.9755366018163278E+000 0.0000000000000000E+000 4.1694462328620143E+006 8.1524612480860173E+002 1.9494210433503993E+007 -4.2109284869903957E-001 2.7025407943610418E+000 -7.6249622566545039E+000 2.7028673726947678E+000 -7.6249622566545039E+000 -7.5844505382629590E+000 1.5367426021907484E+000 3.4974804699385037E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7993742999995436E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1399126403996660E-009
3476 1.2359431430448851E+010 9.9025798520632169E-001 2.7059066166562817E+000 1.7449686865882039E+000 3.5656217290962817E+000 7.7283490144858940E+000 5.6434929432287229E+000 2.1883906371326759E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040463569322E-001 6.1520584634081917E-005 1.1097898297329045E-002 5.3101462371800039E-003 2.5129238042909800E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879193863199415E+001 5.0000000000000000E-001 2.9755305968803265E+000 0.0000000000000000E+000 4.1697731146097146E+006 8.1508132358062983E+002 1.9491341761679098E+007 -4.1774476109178710E-001 2.7025521704882522E+000 -7.6229698352866011E+000 2.7028812666531108E+000 -7.6229698352866011E+000 -7.5829898739134833E+000 1.5367562481463390E+000 3.4977544745317629E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7994436718592152E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1405147989624114E-009
3477 1.2359434904469078E+010 9.9025402225001280E-001 2.7059642062605609E+000 1.7450216636698561E+000 3.5656096379565252E+000 7.7283911327292429E+000 5.6435679743662215E+000 2.1884026269398198E+001 0.0000000000000000E+000 1.6261074292362881E-044 9.8006040462369937E-001 6.1520584711867243E-005 1.1097898214081843E-002 5.3101463323227075E-003 2.5129238043115269E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879378347434432E+001 5.0000000000000000E-001 2.9755247469080497E+000 0.0000000000000000E+000 4.1705444994634022E+006 8.1486731694426237E+002 1.9488679291459568E+007 -4.1764181963933533E-001 2.7026087100890654E+000 -7.6210224107859794E+000 2.7029378414045016E+000 -7.6210224107859794E+000 -7.5815378733220529E+000 1.5368146216196343E+000 3.4980322847443851E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8000957431304766E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1407407120905158E-009
3478 1.2359438322070051E+010 9.9025012264517143E-001 2.7060477801718319E+000 1.7450582370100705E+000 3.5656122447642358E+000 7.7284325301975256E+000 5.6436417317688523E+000 2.1884144131148837E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040461189803E-001 6.1520584788667828E-005 1.1097898132174553E-002 5.3101464259340961E-003 2.5129238043318024E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879559939490257E+001 5.0000000000000000E-001 2.9755189892118055E+000 0.0000000000000000E+000 4.1710795680920798E+006 8.1463549959408283E+002 1.9484852596626822E+007 -4.1754360827905429E-001 2.7026980866378341E+000 -7.6191084891682292E+000 2.7030272246462888E+000 -7.6191084891682292E+000 -7.5801273243489939E+000 1.5369049187762638E+000 3.4982606219054313E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7981673073523547E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1410357356914057E-009
3479 1.2359441722867508E+010 9.9024624112478976E-001 2.7062081961810462E+000 1.7451802002332071E+000 3.5655913671549713E+000 7.7284736164275705E+000 5.6437149575334491E+000 2.1884261141837584E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040460015253E-001 6.1520584865367570E-005 1.1097898050655976E-002 5.3101465191012871E-003 2.5129238043520396E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879740772117280E+001 5.0000000000000000E-001 2.9755132571804648E+000 0.0000000000000000E+000 4.1728451672450141E+006 8.1409961180180733E+002 1.9477580428920738E+007 -4.1838095640298639E-001 2.7028974652963247E+000 -7.6172092788171275E+000 2.7032258188360845E+000 -7.6172092788171275E+000 -7.5787232134992077E+000 1.5371040903185531E+000 3.4985270152600034E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7985945092474315E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1413559407053365E-009
3480 1.2359445803824459E+010 9.9024158025254960E-001 2.7066132478154210E+000 1.7454314465286005E+000 3.5655670069158680E+000 7.7285220662428902E+000 5.6438014639213421E+000 2.1884399366100265E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040458605537E-001 6.1520584957799451E-005 1.1097897952819709E-002 5.3101466309179775E-003 2.5129238043764121E-003 9.5710644087274315E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8879958236936698E+001 4.9999999999999994E-001 2.9755063762454244E+000 0.0000000000000000E+000 4.1764776541185058E+006 8.1286263637357479E+002 1.9459331232275665E+007 -4.1718941020919420E-001 2.7033956326874948E+000 -7.6149716016970856E+000 2.7037245106847045E+000 -7.6149716016970856E+000 -7.5770662513543234E+000 1.5376007552899595E+000 3.4988766565378665E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8013404845964675E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1421027709181584E-009
3481 1.2359450700972797E+010 9.9023597872099622E-001 2.7073877955285242E+000 1.7459575606674296E+000 3.5654975867747294E+000 7.7285790834108159E+000 5.6439034775556696E+000 2.1884562357724640E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040456913457E-001 6.1520585069275736E-005 1.1097897835392523E-002 5.3101467651251785E-003 2.5129238044057835E-003 9.5710644087274325E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8880219817195577E+001 5.0000000000000000E-001 2.9754981155408466E+000 0.0000000000000000E+000 4.1840856067137285E+006 8.1042267960458446E+002 1.9424547303156495E+007 -4.2077990765886614E-001 2.7042935120999991E+000 -7.6123408164167756E+000 2.7046190099561191E+000 -7.6123408164167756E+000 -7.5751305665898778E+000 1.5384943940276607E+000 3.4991861009613440E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7986633851191767E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1438353844062393E-009
3482 1.2359454755546415E+010 9.9023132701951966E-001 2.7076121311603258E+000 1.7461044696048398E+000 3.5654802162139747E+000 7.7286276060884944E+000 5.6439900543221313E+000 2.1884700696064616E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8006040455512144E-001 6.1520585161968110E-005 1.1097897738148661E-002 5.3101468762649989E-003 2.5129238044301889E-003 9.5710644087274325E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8880435957726750E+001 4.9999999999999994E-001 2.9754912710417463E+000 0.0000000000000000E+000 4.1862190059840395E+006 8.0972260080131923E+002 1.9414424906715076E+007 -4.1953545150686078E-001 2.7043253669439080E+000 -7.6100992839726223E+000 2.7046517745563907E+000 -7.6100992839726223E+000 -7.5734613412255376E+000 1.5385283373003193E+000 3.4995198062081651E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8002191344608005E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1472726640337739E-009
