                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     296                                      472                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.7928151801906242E+009                  1.1660304070488095E+008                  5.7525477657942902E+003                  9.9392917740094944E-001                  1.0051157754720290E+000                 -1.5216339231313181E+000                  3.3103139417701355E-001                  7.0844980462708248E-006                  6.4837527523274940E-001                  2.6183119934625721E-005                  6.6537970380571698E-003                  1.0436235696841873E-002                  2.5129237964844962E-003                  9.9984732319357772E-001                 -3.9448839960636534E-014                  6.6062171338133391E-001                  7.5904672858609639E-004                  3.1829298253302335E-001                  3.0510766972236206E-003                  2.4613443110015529E-003                  1.1191659098186669E-002                  2.5125401313044636E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9984732309205526E-001                  1.0049043204200214E+000                  9.9984732301421131E-001                  1.0047817252035038E+000                  1.0089992918608450E+004                  2.3489587290051039E+007                  1.0059542932506557E+010                  9.9413080055786274E-001                  9.9413080055786218E-001                  1.8045928545788319E-043                  2.4459373185792090E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5125238030204771E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20221016" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 9.9984732319357772E-001                  1.0051157754720290E+000                  9.9392917740094944E-001                  5.7681643223619511E+004                 -6.8036434447103158E+000                  3.7602748712046501E+000                  2.0570426643035005E+012                  1.8790231517471408E+001                  1.6454859731257135E+008                  1.6397637058420036E+000                  3.8870698586553920E-001                  1.3010159164519459E+000                  1.0288789425226881E-004                  8.5000496141347071E-001                  5.7678870981137647E+004                  2.7722424818606299E+000                  1.2548082794565918E-001                  1.2548082794565918E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1592783644739209E-001                  2.3063001715725254E-026                  2.3063001715725251E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2267268325181536E-028                  0.0000000000000000E+000                 -4.7259880746360716E+000                  6.9999998542278674E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999699691188297E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732319257796E-001                  1.0051128186543981E+000                  9.9392917740339615E-001                  5.8668661222510760E+004                 -6.7972152180009910E+000                  3.7612138485113324E+000                  2.0582719258859114E+012                  1.8781443364366918E+001                  1.6461026023497555E+008                  1.6394279935923335E+000                  3.8857279081227630E-001                  1.3010103477034047E+000                  1.0429780604061737E-004                  8.5000496141347048E-001                  5.8665864900870773E+004                  2.7963216399884616E+000                  1.2732852055506619E-001                  1.2732852055506619E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2370915784099791E-001                  2.3407040892614134E-026                  2.3407040892614134E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3643652693718819E-028                  0.0000000000000000E+000                 -4.5979179539253714E+000                  6.9999998542278663E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999185798922149E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732319132807E-001                  1.0051091769123797E+000                  9.9392917740637166E-001                  5.9765363782224187E+004                 -6.7902351976042548E+000                  3.7622756850491270E+000                  2.0596661723492107E+012                  1.8772040143450106E+001                  1.6468188148502725E+008                  1.6390382483439379E+000                  3.8841743081485258E-001                  1.3010033541761885E+000                  1.0614234091091114E-004                  8.5000496141347048E-001                  5.9762539978740024E+004                  2.8238034841644684E+000                  1.3201727800689433E-001                  1.3201727800689433E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3265264367004310E-001                  2.3786427582266751E-026                  2.3786427582266751E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5161450503821085E-028                  0.0000000000000000E+000                 -4.4406849409069356E+000                  6.9999998542278663E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9998525335487990E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732319007830E-001                  1.0051055932071704E+000                  9.9392917740924536E-001                  6.1410441083683596E+004                 -6.7800650312063198E+000                  3.7638957260282826E+000                  2.0618020754536213E+012                  1.8758540485502738E+001                  1.6479497864727178E+008                  1.6384236416211782E+000                  3.8817288672041805E-001                  1.3009911838282417E+000                  1.0945188639898530E-004                  8.5000496141347048E-001                  6.1407574829948600E+004                  2.8662537349950181E+000                  1.3684883417838017E-001                  1.3684883417838017E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4664775215349891E-001                  2.4350245370398941E-026                  2.4350245370398944E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7417094751415626E-028                  0.0000000000000000E+000                 -4.2087953603301811E+000                  6.9999998542278663E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9997306498357283E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732318757874E-001                  1.0050985916170769E+000                  9.9392917741469244E-001                  6.4700687365379337E+004                 -6.7607604312189125E+000                  3.7672517141104747E+000                  2.0662636143880576E+012                  1.8733568534499817E+001                  1.6504523657040286E+008                  1.6370672896735530E+000                  3.8763306991868973E-001                  1.3009599728855485E+000                  1.1814566478856948E-004                  8.5000496141347048E-001                  6.4697731132887537E+004                  2.9562324918000153E+000                  1.4699250604884045E-001                  1.4699250604884045E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7700128301411368E-001                  2.5457489594449101E-026                  2.5457489594449103E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0184680434422788E-027                  0.0000000000000000E+000                 -3.7555005281410891E+000                  6.9999998542278663E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9993632757717243E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732318257941E-001                  1.0050851969818828E+000                  9.9392917742441356E-001                  7.2378337951727648E+004                 -6.7205005517540766E+000                  3.7756679792281895E+000                  2.0776741587179187E+012                  1.8685347872095264E+001                  1.6579607989015609E+008                  1.6330567869206150E+000                  3.8601979640303874E-001                  1.3008596748295327E+000                  1.4984629349649279E-004                  8.5000496141347048E-001                  7.2375143446181552E+004                  3.1945055461032044E+000                  1.6954675054252827E-001                  1.6954675054252827E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6227980584381689E-001                  2.7931349972293356E-026                  2.7931349972293351E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1174388288321339E-027                  0.0000000000000000E+000                 -2.7248742348778694E+000                  6.9999998542278663E-001                  2.9812212464395319E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9972874117590745E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732317008129E-001                  1.0050546737865431E+000                  9.9392917744204679E-001                  8.0605391487555040E+004                 -6.6848027525720237E+000                  3.7866816766756606E+000                  2.0931535769856748E+012                  1.8653048253321654E+001                  1.6715582781920812E+008                  1.6260215974529439E+000                  3.8315132107158956E-001                  1.3007192546838575E+000                  2.0721440838847034E-004                  8.5000496141347048E-001                  8.0601855925727854E+004                  3.5355618271832445E+000                  2.3899066639224598E-001                  2.3899066639224598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9348236815875077E-001                  3.0325291185771016E-026                  3.0325291185771016E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2132123188011872E-027                  0.0000000000000000E+000                 -1.7015801497739453E+000                  6.9999998542278663E-001                  2.9812212464395322E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9901234117126577E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732316383229E-001                  1.0050406158536693E+000                  9.9392917744755260E-001                  8.6090400718686069E+004                 -6.6643364073421019E+000                  3.7947665354395879E+000                  2.1049336975380295E+012                  1.8639784106287671E+001                  1.6847605711800066E+008                  1.6194633625148018E+000                  3.8043597257755263E-001                  1.3006135591007839E+000                  2.5900341460071514E-004                  8.5000496141347048E-001                  8.6086591833590355E+004                  3.8088850957209388E+000                  2.8287389013036163E-001                  2.8287389013036163E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1163194070242308E-001                  3.1789255403058289E-026                  3.1789255403058289E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2717805749862038E-027                  0.0000000000000000E+000                 -9.3754233458798208E-001                  6.9999998542278663E-001                  2.9812212464395315E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9806392529794074E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9984732315758329E-001                  1.0050272046737201E+000                  9.9392917745058618E-001                  9.1575702725612573E+004                 -6.6466261927851349E+000                  3.8038288454355937E+000                  2.1186141595394651E+012                  1.8635072241759246E+001                  1.7035074452556500E+008                  1.6105151596183860E+000                  3.7667346977075766E-001                  1.3004671579717950E+000                  3.3280007955843315E-004                  8.5000496138407544E-001                  9.1571562279742429E+004                  4.1404458701409439E+000                  3.3791921133760866E-001                  3.3791921133760866E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7144587886794900E-001                  3.3113002132834949E-026                  3.3113002132834949E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3247392038102496E-027                  0.0000000000000000E+000                 -6.0695024212705527E-002                  6.9999998533460117E-001                  2.9812300649833576E-005                  2.7997020236474895E-001                  4.1193902129486462E-003                  1.2067031330276054E-003                  1.1203876416666533E-002                  2.5129237964844945E-003                  9.5710644087274618E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9651839005062470E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
